A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,A,B,Attack
2,2,96,96,48,48,48,0,48,48,48,0,2.861551094,0.059615648,22400000,38600000,66900000,96133,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029807824,0.029807824,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,96133,0,96133,96133,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.907770341,0.060578549,22000000,38100000,66000000,29921,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030289274,0.030289274,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,30205,0,30205,30205,66000000,0,66000000,66000000,1
4,4,192,192,48,48,48,0,48,48,48,0,5.64704346,0.117646739,9714312.143,25700000,68000000,1,68000000,22700000,39300000,68000000,1,68000000,22700000,39300000,68000000,3,0,0,0,0,80,80,0.058823369,0.058823369,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,139,0,139,139,68000000,0,68000000,68000000,1
12,0,540,0,45,45,45,0,0,0,0,0,38600000,857142.8571,1.272727273,0.904534034,4,1,14,1.272727273,0.904534034,4,1,0,0,0,0,0,0,0,0,0,384,0,857142.8571,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,48.75,45,0,384,0,0,0,0,0,0,12,540,0,0,-1,-1,11,32,0,0,0,0,0,0,0,0,1
1,1,50,114,50,50,50,0,114,114,114,0,5371.589532,65.50718941,30531,0,30531,30531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.75359471,32.75359471,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107,50,114,32,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0,0,0,0,0,0,0,0,1
2,2,96,96,48,48,48,0,48,48,48,0,2.779343571,0.057902991,23000000,39700000,68900000,80980,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028951496,0.028951496,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,80980,0,80980,80980,68900000,0,68900000,68900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.862341244,0.059632109,22400000,38600000,66900000,77382,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,52,0.029816055,0.029816055,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,77382,0,77382,77382,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.90564886,0.060534351,22000000,38000000,65900000,78117,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030267176,0.030267176,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,78534,0,78534,78534,65900000,0,65900000,65900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.779349928,0.057903124,23000000,39700000,68900000,80755,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028951562,0.028951562,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,80755,0,80755,80755,68900000,0,68900000,68900000,1
10,8,549,4533,192,0,54.9,70.83854883,1430,0,566.625,678.3161794,16953.44974,60.04763779,17633.05882,43300.6022,176395,3,299762,33306.88889,56422.77295,176574,3,86195,12313.57143,20839.70283,48204,4,0,0,0,0,212,172,33.35979877,26.68783902,0,1430,267.4736842,500.2945098,250294.5965,0,0,0,1,0,0,0,0,0,282.3333333,54.9,566.625,212,0,0,0,0,0,0,10,549,8,4533,8192,343,9,20,0,0,0,0,0,0,0,0,1
3,1,50,6,38,6,16.66666667,18.47520861,6,6,6,0,100900.9009,7207.207207,185,211.4804956,417,3,555,277.5,388.2016229,552,3,0,0,0,0,0,0,0,0,0,60,20,5405.405405,1801.801802,6,38,12.4,14.31083506,204.8,0,0,0,0,1,0,0,0,0,15.5,16.66666667,6,60,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0,0,0,0,0,0,0,0,1
28,40,1095,47674,412,0,39.10714286,86.97481086,2860,0,1191.85,590.6362736,130357.9638,181.7618065,5583.820896,21605.0957,163310,1,374116,13856.14815,32861.08763,163310,3,337099,8643.564103,32955.89904,199811,1,0,0,0,0,572,812,74.84309679,106.9187097,0,2860,706.7971014,729.6527494,532393.1347,0,0,0,1,0,0,0,0,1,717.1911765,39.10714286,1191.85,572,0,0,0,0,0,0,28,1095,40,47674,8192,360,27,20,0,0,0,0,0,0,0,0,1
2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,1
12,0,540,0,45,45,45,0,0,0,0,0,31800000,705882.3529,1.545454545,1.213559752,5,1,17,1.545454545,1.213559752,5,1,0,0,0,0,0,0,0,0,0,384,0,705882.3529,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,48.75,45,0,384,0,0,0,0,0,0,12,540,0,0,-1,-1,11,32,0,0,0,0,0,0,0,0,1
2,2,96,96,48,48,48,0,48,48,48,0,2.949575305,0.061449486,21700000,37400000,64900000,94002,65000000,65000000,0,65000000,65000000,65000000,65000000,0,65000000,65000000,0,0,0,0,64,64,0.030724743,0.030724743,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,94037,0,94037,94037,64900000,0,64900000,64900000,1
8,5,385,3025,204,0,48.125,75.65794737,1506,2,605,801.896502,656.7921846,2.503899824,432658.4167,1353906.637,4727394,4,5191901,741700.1429,1760375.766,4727394,4,179355,44838.75,50657.68742,92317,215,0,0,0,0,172,104,1.54086143,0.963038394,0,1506,243.5714286,528.44441,279253.4945,0,0,0,1,0,0,0,0,0,262.3076923,48.125,605,172,0,0,0,0,0,0,8,385,5,3025,8192,30016,7,20,0,0,0,0,0,0,0,0,1
9,7,387,3827,200,0,43,71.04224096,1460,2,546.7142857,684.5163047,790.3980331,3.001036671,355432.7333,1227188.616,4786354,48,5331491,666436.375,1667360.272,4786354,48,461295,76882.5,110842.1524,286116,49,0,0,0,0,192,144,1.688083127,1.312953543,0,1460,247.8823529,494.7279407,244755.7353,0,0,0,1,0,0,0,0,0,263.375,43,546.7142857,192,0,0,0,0,0,0,9,387,7,3827,8192,30016,8,20,0,0,0,0,0,0,0,0,1
2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,1
2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0,0,0,0,0,0,0,0,1
3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.043944465,0.681314822,1957000.333,3368989.89,5847151,147,5871001,2935500.5,4117695.626,5847151,23850,0,0,0,0,0,0,0,0,0,72,32,0.510986116,0.170328705,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,1
3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.329383346,0.776461115,1717192.667,2942338.997,5114647,113,5151578,2575789,3590487.417,5114647,36931,0,0,0,0,0,0,0,0,0,72,32,0.582345837,0.194115279,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0,0,0,0,0,0,0,0,1
8,7,387,3974,212,0,48.375,78.52922568,1460,0,567.7142857,635.5170373,788.1315806,2.710840107,395238.5714,1380825.142,5187847,41,5533340,790477.1429,1941440.132,5187847,48,314279,52379.83333,92949.66053,238814,48,0,0,0,0,184,152,1.445781391,1.265058717,0,1460,272.5625,486.664288,236842.1292,0,0,0,1,0,0,0,0,0,290.7333333,48.375,567.7142857,184,0,0,0,0,0,0,8,387,7,3974,8192,119,6,20,345445,0,345445,345445,5187847,0,5187847,5187847,1
9,6,371,3734,214,0,41.22222222,76.92492733,1448,0,622.3333333,674.1779191,809.079508,2.956441564,362404.7857,1313363.775,4925216,3,5073667,634208.375,1734034.025,4925216,3,74275,14855,18928.97188,38730,48,0,0,0,0,296,200,1.773864938,1.182576626,0,1448,256.5625,490.2935133,240387.7292,0,0,0,1,0,0,0,0,0,273.6666667,41.22222222,622.3333333,296,0,0,0,0,0,0,9,371,6,3734,29200,118,3,32,0,0,0,0,0,0,0,0,1
2,2,96,96,48,48,48,0,48,48,48,0,2.998272152,0.062464003,21300000,36900000,64000000,36627,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,52,52,0.031232002,0.031232002,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,36627,0,36627,36627,64000000,0,64000000,64000000,1
4,4,192,192,48,48,48,0,48,48,48,0,5.647045536,0.117646782,9714308.571,25700000,68000000,3,68000000,22700000,39300000,68000000,3,68000000,22700000,39300000,68000000,3,0,0,0,0,80,80,0.058823391,0.058823391,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,109,0,109,109,68000000,0,68000000,68000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.862346492,0.059632219,22400000,38600000,66900000,77542,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029816109,0.029816109,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,77542,0,77542,77542,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.781394395,0.057945717,23000000,39800000,69000000,30056,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028972858,0.028972858,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,30138,0,30138,30138,69000000,0,69000000,69000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.861634644,0.059617388,22400000,38600000,66900000,94533,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029808694,0.029808694,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94533,0,94533,94533,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.820306217,0.05875638,22700000,39200000,67900000,76992,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,52,0.02937819,0.02937819,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,76992,0,76992,76992,67900000,0,67900000,67900000,1
16,8,3224,576,403,0,201.5,208.1083051,72,72,72,0,34.04491689,0.215020528,4852923.913,18400000,85200000,0,112000000,7441150,22600000,85200000,0,112000000,15900000,32100000,85200000,3,1,0,0,0,512,256,0.143347018,0.071673509,0,403,168.12,182.179472,33189.36,0,1,0,0,1,0,0,0,0,175.125,201.5,72,512,0,0,0,0,0,0,16,3224,8,576,299,2078,7,32,422.5,31.81980515,445,400,55800000,41700000,85200000,26300000,1
16,8,3224,2528,403,0,201.5,208.1083051,316,316,316,0,51.53370238,0.215022402,4852881.609,18400000,85200000,3,112000000,7441085.133,22600000,85200000,3,112000000,15900000,32100000,85200000,4,1,0,0,0,512,256,0.143348268,0.071674134,0,403,246.2,176.2063185,31048.66667,0,1,0,0,1,0,0,0,0,256.4583333,201.5,316,512,0,0,0,0,0,0,16,3224,8,2528,887,2078,7,32,376.5,9.192388155,383,370,55800000,41700000,85200000,26300000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.862200433,0.059629176,22400000,38600000,66900000,80500,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029814588,0.029814588,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,80500,0,80500,80500,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.8634391,0.059654981,22400000,38600000,66900000,52283,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029827491,0.029827491,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,52283,0,52283,52283,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.780786676,0.057933056,23000000,39800000,69000000,45271,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028966528,0.028966528,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,45728,0,45728,45728,69000000,0,69000000,69000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.908107308,0.060585569,22000000,38100000,66000000,22460,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030292784,0.030292784,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22460,0,22460,22460,66000000,0,66000000,66000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.906561672,0.060553368,22000000,38000000,65900000,57367,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030276684,0.030276684,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,57497,0,57497,57497,65900000,0,65900000,65900000,1
24,0,5184,0,216,216,216,0,0,0,0,0,69.77521908,0.323033422,3230248.609,15500000,74300000,1,74300000,3230248.609,15500000,74300000,1,0,0,0,0,0,0,0,0,0,624,0,0.323033422,0,216,216,216,0,0,0,0,0,0,0,0,0,0,0,225,216,0,624,0,0,0,0,0,0,24,5184,0,0,-1,-1,23,20,21,0,21,21,74300000,0,74300000,74300000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.863423,0.059654646,22400000,38600000,66900000,52088,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029827323,0.029827323,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,52088,0,52088,52088,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.90552961,0.060531867,22000000,38000000,65900000,80816,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030265933,0.030265933,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,80816,0,80816,80816,65900000,0,65900000,65900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.905217066,0.060525356,22000000,38000000,65900000,88008,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030262678,0.030262678,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,88080,0,88080,88080,65900000,0,65900000,65900000,1
4,4,192,192,48,48,48,0,48,48,48,0,5.565219327,0.115942069,9857139.429,26100000,69000000,0,69000000,23000000,39800000,69000000,0,69000000,23000000,39800000,69000000,3,0,0,0,0,80,80,0.057971035,0.057971035,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,139,0,139,139,69000000,0,69000000,69000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.822541688,0.058802952,22700000,39200000,68000000,23701,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029401476,0.029401476,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23701,0,23701,23701,68000000,0,68000000,68000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.904183938,0.060503832,22000000,38000000,65900000,111601,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030251916,0.030251916,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,112507,0,112507,112507,65900000,0,65900000,65900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.861628119,0.059617252,22400000,38600000,66900000,94091,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029808626,0.029808626,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94091,0,94091,94091,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.908036658,0.060584097,22000000,38100000,66000000,23855,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030292049,0.030292049,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,23855,0,23855,23855,66000000,0,66000000,66000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.862200348,0.059629174,22400000,38600000,66900000,81004,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,40,0.029814587,0.029814587,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,81004,0,81004,81004,66900000,0,66900000,66900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.821637545,0.058784116,22700000,39200000,68000000,45483,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029392058,0.029392058,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,45483,0,45483,45483,68000000,0,68000000,68000000,1
11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1033195.021,31120.33195,34.42857143,24.93287692,70,1,482,48.2,42.0814026,132,1,335,111.6666667,150.9315518,284,3,0,0,0,0,368,144,22821.57676,8298.755187,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,1
10,6,3150,3152,1575,0,315,632.5616351,1576,0,525.3333333,813.8429005,5586879.433,14184.39716,75.2,213.750589,840,0,1128,125.3333333,314.1349232,957,0,1107,221.4,354.766543,840,1,0,0,0,0,336,208,8865.248227,5319.148936,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315,525.3333333,336,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0,0,0,0,0,0,0,0,1
17,11,3452,6654,1313,0,203.0588235,425.7784739,3069,0,604.9090909,1009.026507,676348.5477,1873.912462,553.4074074,2502.269881,13059,0,14942,933.875,3240.762727,13059,0,14794,1479.4,4281.621271,13657,3,0,0,0,0,560,368,1137.732566,736.1798956,0,3069,348.4827586,714.2978381,510221.4015,0,0,0,1,0,0,0,0,0,360.9285714,203.0588235,604.9090909,560,0,0,0,0,0,0,17,3452,11,6654,29200,2075,10,32,0,0,0,0,0,0,0,0,1
9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5786960.514,13774.10468,77.78571429,215.9544748,825,1,1089,136.125,314.6537496,912,1,1011,202.2,351.9683224,825,3,0,0,0,0,304,208,8264.46281,5509.641873,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,2081,2,32,0,0,0,0,0,0,0,0,1
10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1113378.685,31746.03175,33.92307692,24.98486721,84,1,441,49,47.52367831,146,1,300,100,90.06664199,204,48,0,0,0,0,336,144,22675.73696,9070.294785,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,1
2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,1
9,6,3150,3152,1575,0,350,694.5097192,1576,0,525.3333333,813.8429005,5581930.912,13286.09389,80.64285714,209.607548,805,1,1129,141.125,296.7564839,870,1,1026,205.2,337.7798099,805,5,0,0,0,0,304,208,7971.656333,5314.437555,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350,525.3333333,304,0,0,0,0,0,0,9,3150,6,3152,29200,260,2,32,0,0,0,0,0,0,0,0,1
2,2,96,96,48,48,48,0,48,48,48,0,2.905675859,0.060534914,22000000,38000000,65900000,77521,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.030267457,0.030267457,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,77521,0,77521,77521,65900000,0,65900000,65900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.779474898,0.057905727,23000000,39700000,68900000,77766,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028952864,0.028952864,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,78197,0,78197,78197,68900000,0,68900000,68900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.780585276,0.05792886,23000000,39800000,68900000,50174,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.02896443,0.02896443,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,50174,0,50174,50174,68900000,0,68900000,68900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.907756205,0.060578254,22000000,38100000,66000000,30099,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030289127,0.030289127,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,30099,0,30099,30099,66000000,0,66000000,66000000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.778596121,0.057887419,23000000,39700000,68900000,99599,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.02894371,0.02894371,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,99637,0,99637,99637,68900000,0,68900000,68900000,1
2,2,96,96,48,48,48,0,48,48,48,0,2.905677267,0.060534943,22000000,38000000,65900000,77332,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030267472,0.030267472,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,77332,0,77332,77332,65900000,0,65900000,65900000,1
1,1,50,106,50,50,50,0,106,106,106,0,5044.788669,64.6767778,30923,0,30923,30923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.3383889,32.3383889,50,106,68.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,103,50,106,32,0,0,0,0,0,0,1,50,1,106,-1,-1,0,32,0,0,0,0,0,0,0,0,1
2,2,96,96,48,48,48,0,48,48,48,0,2.905193108,0.060524856,22000000,38000000,65900000,88509,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030262428,0.030262428,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,88509,0,88509,88509,65900000,0,65900000,65900000,1
6,4,333,159,239,0,55.5,91.94944263,145,2,39.75,70.19199859,85.32628894,1.734274166,640677.8889,1812642.386,5472667,3,5766101,1153220.2,2483824.075,5595771,3,208803,69601,63246.83019,123566,4,0,0,0,0,132,84,1.040564499,0.693709666,0,239,44.72727273,77.36289926,5985.018182,0,0,0,1,0,0,0,0,0,49.2,55.5,39.75,132,0,0,0,0,0,0,6,333,4,159,8192,30016,5,20,293431,0,293431,293431,5472667,0,5472667,5472667,1
3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,132307.6923,9230.769231,162.5,225.5670632,322,3,325,162.5,225.5670632,322,3,0,0,0,0,0,0,0,0,0,60,0,9230.769231,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,30016,-1,2,20,0,0,0,0,0,0,0,0,1
264,0,17160,0,68,50,65,6.720945072,0,0,0,0,4318.840135,66.44369438,15107.56274,172211.5402,2002122,1,3973289,15107.56274,172211.5402,2002122,1,0,0,0,0,0,0,0,0,0,2112,0,66.44369438,0,50,68,65.01132075,6.710734853,45.03396226,0,0,0,0,0,0,0,0,0,65.25757576,65,0,2112,0,0,0,0,0,0,264,17160,0,0,-1,-1,263,8,0,0,0,0,0,0,0,0,1
185,0,0,0,0,0,0,0,0,0,0,0,0,1.546166578,650275.8478,2750487.96,27200000,0,120000000,650275.8478,2750487.96,27200000,0,0,0,0,0,0,0,0,0,0,0,0,1.546166578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,-1,-1,0,0,6700833.8,7326867.622,16300000,16,11400000,8323189.071,27200000,5119514,1
